brand_name,drug_name,alternative_name,drug_id
dura-dumone,estradiol-testosterone,,d03389
duratestrin,estradiol-testosterone,,d03389
estradiolcypionate-testosteronecypionate,estradiol-testosterone,,d03389
estradiolvalerate-testosteroneenthanate,estradiol-testosterone,,d03389
estra-testrin,estradiol-testosterone,,d03389
valertestno.1,estradiol-testosterone,,d03389
spec-tsorethroat/decongestant,benzocaine/phenylephrine/ppa,,d03390
spec-tsorethroat/decongestantlozenges,benzocaine/phenylephrine/ppa,,d03390
carbatuss,chlorpheniramine/guaifenesin/phenylephrine,,d03392
donatussinpediatric,chlorpheniramine/guaifenesin/phenylephrine,,d03392
pchlorgg,chlorpheniramine/guaifenesin/phenylephrine,,d03392
qual-tussinpediatric,chlorpheniramine/guaifenesin/phenylephrine,,d03392
allfencd,codeine-guaifenesin,,d03393
allfencdx,codeine-guaifenesin,,d03393
bitexliquid,codeine-guaifenesin,,d03393
brontex,codeine-guaifenesin,,d03393
bron-tuss,codeine-guaifenesin,,d03393
cheracolwithcodeine,codeine-guaifenesin,,d03393
cheratussinac,codeine-guaifenesin,,d03393
codafen,codeine-guaifenesin,,d03393
codargf,codeine-guaifenesin,,d03393
codeinephosphate-guaifenesin,codeine-guaifenesin,,d03393
dex-tuss,codeine-guaifenesin,,d03393
diabetictuswithcodeine,codeine-guaifenesin,,d03393
diabetictussinc,codeine-guaifenesin,,d03393
duraganidinnr,codeine-guaifenesin,,d03393
execlear-c,codeine-guaifenesin,,d03393
gtussinac,codeine-guaifenesin,,d03393
gani-tussnr,codeine-guaifenesin,,d03393
gg/codeine,codeine-guaifenesin,,d03393
glydeine,codeine-guaifenesin,,d03393
guaiatussinac,codeine-guaifenesin,,d03393
guai-co,codeine-guaifenesin,,d03393
guaifenac,codeine-guaifenesin,,d03393
guaifen-c,codeine-guaifenesin,,d03393
guaifenesinacliquid,codeine-guaifenesin,,d03393
guiatussac,codeine-guaifenesin,,d03393
guiatussinwithcodeine,codeine-guaifenesin,,d03393
halotussinac,codeine-guaifenesin,,d03393
iophen,codeine-guaifenesin,,d03393
iophen-cnf,codeine-guaifenesin,,d03393
iophen-cnr,codeine-guaifenesin,,d03393
mar-cofcg,codeine-guaifenesin,,d03393
m-clear,codeine-guaifenesin,,d03393
m-clearwc,codeine-guaifenesin,,d03393
mytussinac,codeine-guaifenesin,,d03393
relcofc,codeine-guaifenesin,,d03393
robafenac,codeine-guaifenesin,,d03393
robichemac,codeine-guaifenesin,,d03393
robitussin-ac,codeine-guaifenesin,,d03393
romilarac,codeine-guaifenesin,,d03393
tryminecg,codeine-guaifenesin,,d03393
tussidenc,codeine-guaifenesin,,d03393
tussi-organidinnr,codeine-guaifenesin,,d03393
tussi-organidinnr(obsolete),codeine-guaifenesin,,d03393
tussi-organidin-snr,codeine-guaifenesin,,d03393
tussi-organidin-snr(obsolete),codeine-guaifenesin,,d03393
tusso-c,codeine-guaifenesin,,d03393
virtussinac,codeine-guaifenesin,,d03393
virtussinacw/alc,codeine-guaifenesin,,d03393
,codeine-iodinatedglycerol,,d03394
a-cofdh,guaifenesin-hydrocodone,,d03396
atussex(obsolete),guaifenesin-hydrocodone,,d03396
atusshx,guaifenesin-hydrocodone,,d03396
canges-xp,guaifenesin-hydrocodone,,d03396
cleartussdh,guaifenesin-hydrocodone,,d03396
codicleardh,guaifenesin-hydrocodone,,d03396
codicleardh(obsolete),guaifenesin-hydrocodone,,d03396
codotuss,guaifenesin-hydrocodone,,d03396
condasin,guaifenesin-hydrocodone,,d03396
cotussv,guaifenesin-hydrocodone,,d03396
co-tussvexpectorant,guaifenesin-hydrocodone,,d03396
co-tussin,guaifenesin-hydrocodone,,d03396
dynatussdf,guaifenesin-hydrocodone,,d03396
endacofxp,guaifenesin-hydrocodone,,d03396
entuss,guaifenesin-hydrocodone,,d03396
execlear,guaifenesin-hydrocodone,,d03396
execof,guaifenesin-hydrocodone,,d03396
extendrylhc,guaifenesin-hydrocodone,,d03396
fentussexpectorant,guaifenesin-hydrocodone,,d03396
flowtuss,guaifenesin-hydrocodone,,d03396
g-tuss,guaifenesin-hydrocodone,,d03396
guahc,guaifenesin-hydrocodone,,d03396
guaifenesin-hydrocodonebitartrate,guaifenesin-hydrocodone,,d03396
hycosinexpectorant,guaifenesin-hydrocodone,,d03396
hycotussexpectorant,guaifenesin-hydrocodone,,d03396
hydrocod-gf,guaifenesin-hydrocodone,,d03396
hydrotuss,guaifenesin-hydrocodone,,d03396
hydro-tussinhg,guaifenesin-hydrocodone,,d03396
kwelcof,guaifenesin-hydrocodone,,d03396
m-clear(obsolete),guaifenesin-hydrocodone,,d03396
medcodin,guaifenesin-hydrocodone,,d03396
monte-ghc,guaifenesin-hydrocodone,,d03396
narcof,guaifenesin-hydrocodone,,d03396
obredon,guaifenesin-hydrocodone,,d03396
pancofxp,guaifenesin-hydrocodone,,d03396
pneumotussin,guaifenesin-hydrocodone,,d03396
pneumotussin2.5,guaifenesin-hydrocodone,,d03396
pneumotussinhc,guaifenesin-hydrocodone,,d03396
propatussexpectorant,guaifenesin-hydrocodone,,d03396
relasin-hcx,guaifenesin-hydrocodone,,d03396
tourohc,guaifenesin-hydrocodone,,d03396
tussicle,guaifenesin-hydrocodone,,d03396
tusso-df,guaifenesin-hydrocodone,,d03396
tusso-hc,guaifenesin-hydrocodone,,d03396
vicoclear,guaifenesin-hydrocodone,,d03396
vicodintuss,guaifenesin-hydrocodone,,d03396
vicotuss,guaifenesin-hydrocodone,,d03396
vi-q-tuss,guaifenesin-hydrocodone,,d03396
vitussinexpectorant,guaifenesin-hydrocodone,,d03396
vortex,guaifenesin-hydrocodone,,d03396
xpect-hc,guaifenesin-hydrocodone,,d03396
z-cofhcx,guaifenesin-hydrocodone,,d03396
dilaudidcoughsyrup,guaifenesin-hydromorphone,,d03397
ambifedcd,codeine/guaifenesin/pseudoephedrine,,d03398
ambifedcdx,codeine/guaifenesin/pseudoephedrine,,d03398
ambifed-gcd,codeine/guaifenesin/pseudoephedrine,,d03398
ambifed-gcdx,codeine/guaifenesin/pseudoephedrine,,d03398
biotussindac,codeine/guaifenesin/pseudoephedrine,,d03398
cheratussindac,codeine/guaifenesin/pseudoephedrine,,d03398
codafed,codeine/guaifenesin/pseudoephedrine,,d03398
codafedpediatric,codeine/guaifenesin/pseudoephedrine,,d03398
codahistineexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
codeine/guaifenesin/pseudoephedrinehcl,codeine/guaifenesin/pseudoephedrine,,d03398
co-histineexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
cophene-x-p,codeine/guaifenesin/pseudoephedrine,,d03398
cycofedexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
cycofedpediatricexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
decohistineexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
deconsalcexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
deproistwithcodeine,codeine/guaifenesin/pseudoephedrine,,d03398
dihistine,codeine/guaifenesin/pseudoephedrine,,d03398
dihistineexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
dihistineexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
dihistineexpectorantwithcodeine,codeine/guaifenesin/pseudoephedrine,,d03398
guapc,codeine/guaifenesin/pseudoephedrine,,d03398
guaiatussindac,codeine/guaifenesin/pseudoephedrine,,d03398
guaifendac,codeine/guaifenesin/pseudoephedrine,,d03398
guaifendac,codeine/guaifenesin/pseudoephedrine,,d03398
guaifenesindacliquid,codeine/guaifenesin/pseudoephedrine,,d03398
guiatussdac,codeine/guaifenesin/pseudoephedrine,,d03398
guiatussindac,codeine/guaifenesin/pseudoephedrine,,d03398
halotussindac,codeine/guaifenesin/pseudoephedrine,,d03398
kg-fedexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
kg-fedpediatricexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
lortussex,codeine/guaifenesin/pseudoephedrine,,d03398
maxifedcd,codeine/guaifenesin/pseudoephedrine,,d03398
maxifedcdx,codeine/guaifenesin/pseudoephedrine,,d03398
maxifed-gcd,codeine/guaifenesin/pseudoephedrine,,d03398
maxifed-gcdx,codeine/guaifenesin/pseudoephedrine,,d03398
medentc,codeine/guaifenesin/pseudoephedrine,,d03398
mytussindac,codeine/guaifenesin/pseudoephedrine,,d03398
novadyneexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
novagestwithcodeine,codeine/guaifenesin/pseudoephedrine,,d03398
novahistineexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
nucochem,codeine/guaifenesin/pseudoephedrine,,d03398
nucochemexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
nucochempediatricexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
nucodineexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
nucodinepediatric,codeine/guaifenesin/pseudoephedrine,,d03398
nucofedexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
nucofedpediatricexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
nuco-tussexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
nuco-tusspediatricexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
phenhistexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
phenylhistineexpectorant,codeine/guaifenesin/pseudoephedrine,,d03398
robitussin-dac,codeine/guaifenesin/pseudoephedrine,,d03398
ryna-cx,codeine/guaifenesin/pseudoephedrine,,d03398
suttarsf,codeine/guaifenesin/pseudoephedrine,,d03398
suttar-2,codeine/guaifenesin/pseudoephedrine,,d03398
tricodegf,codeine/guaifenesin/pseudoephedrine,,d03398
tusnelc,codeine/guaifenesin/pseudoephedrine,,d03398
tussarsf,codeine/guaifenesin/pseudoephedrine,,d03398
tussar-2,codeine/guaifenesin/pseudoephedrine,,d03398
virtussindac,codeine/guaifenesin/pseudoephedrine,,d03398
z-tusse,codeine/guaifenesin/pseudoephedrine,,d03398
demi-cof,chlorpheniramine/codeine/pe/kiodide,,d03399
pediacof,chlorpheniramine/codeine/pe/kiodide,,d03399
pedituss,chlorpheniramine/codeine/pe/kiodide,,d03399
adultcoughdm,dextromethorphan-guaifenesin,,d03400
adulttussindmmax,dextromethorphan-guaifenesin,,d03400
alka-seltzerplusmaximumstrength,dextromethorphan-guaifenesin,,d03400
allfendm,dextromethorphan-guaifenesin,,d03400
allfen-dm,dextromethorphan-guaifenesin,,d03400
altarussindm,dextromethorphan-guaifenesin,,d03400
ambi1000/55,dextromethorphan-guaifenesin,,d03400
amibiddm,dextromethorphan-guaifenesin,,d03400
antitussdm,dextromethorphan-guaifenesin,,d03400
anti-tussdm,dextromethorphan-guaifenesin,,d03400
antitussindm,dextromethorphan-guaifenesin,,d03400
aquabiddm,dextromethorphan-guaifenesin,,d03400
aquatabdm,dextromethorphan-guaifenesin,,d03400
aquatabdm(obsolete),dextromethorphan-guaifenesin,,d03400
aquatabdm(obsolete),dextromethorphan-guaifenesin,,d03400
atuss-12dx,dextromethorphan-guaifenesin,,d03400
benylinexpectorant,dextromethorphan-guaifenesin,,d03400
bidex-a,dextromethorphan-guaifenesin,,d03400
bidex-dm,dextromethorphan-guaifenesin,,d03400
bidex-dmi,dextromethorphan-guaifenesin,,d03400
biotussdm,dextromethorphan-guaifenesin,,d03400
broncotron,dextromethorphan-guaifenesin,,d03400
cheracoldcough,dextromethorphan-guaifenesin,,d03400
cheracol-d,dextromethorphan-guaifenesin,,d03400
chestcongestionreliefdm,dextromethorphan-guaifenesin,,d03400
childrengiltusscoughandchestcongestion,dextromethorphan-guaifenesin,,d03400
children'scoughrelief,dextromethorphan-guaifenesin,,d03400
children'sdelsymcough+chestcongestdm,dextromethorphan-guaifenesin,,d03400
childrensformula,dextromethorphan-guaifenesin,,d03400
children'smucusreliefcough,dextromethorphan-guaifenesin,,d03400
children'srobitussincoughandchest,dextromethorphan-guaifenesin,,d03400
children'srobitussincoughandchestcongestiondm,dextromethorphan-guaifenesin,,d03400
children'striaminiccoughandcongestion,dextromethorphan-guaifenesin,,d03400
cofex-dm,dextromethorphan-guaifenesin,,d03400
congestadm,dextromethorphan-guaifenesin,,d03400
coricidinhbpchestcongestionandcough,dextromethorphan-guaifenesin,,d03400
coughandchestcongestiondm,dextromethorphan-guaifenesin,,d03400
coughcontroldm,dextromethorphan-guaifenesin,,d03400
coughformula-dm,dextromethorphan-guaifenesin,,d03400
creo-terpin,dextromethorphan-guaifenesin,,d03400
dayquilmucuscontroldm,dextromethorphan-guaifenesin,,d03400
dayquilnaturefusion,dextromethorphan-guaifenesin,,d03400
delsymcoughpluschestcongestiondm,dextromethorphan-guaifenesin,,d03400
dextromethorphan-guaifenesin,dextromethorphan-guaifenesin,,d03400
dextromethorphan-guaifenesin,dextromethorphan-guaifenesin,,d03400
dextromethorphan-guaifenesiner,dextromethorphan-guaifenesin,,d03400
dextromethorphan-guaifenesinla,dextromethorphan-guaifenesin,,d03400
dex-tussdm,dextromethorphan-guaifenesin,,d03400
diabeticdm,dextromethorphan-guaifenesin,,d03400
diabeticsuppressant,dextromethorphan-guaifenesin,,d03400
diabetictussdm,dextromethorphan-guaifenesin,,d03400
diabetictussdmmaximumstrength,dextromethorphan-guaifenesin,,d03400
diabetictussindm,dextromethorphan-guaifenesin,,d03400
double-tussindm,dextromethorphan-guaifenesin,,d03400
dritussdm,dextromethorphan-guaifenesin,,d03400
duradex,dextromethorphan-guaifenesin,,d03400
duradexforte,dextromethorphan-guaifenesin,,d03400
duraganidin,dextromethorphan-guaifenesin,,d03400
duratussdm,dextromethorphan-guaifenesin,,d03400
duratussdm12,dextromethorphan-guaifenesin,,d03400
exefen-dm,dextromethorphan-guaifenesin,,d03400
expectorantdm,dextromethorphan-guaifenesin,,d03400
extraactioncough,dextromethorphan-guaifenesin,,d03400
extussla,dextromethorphan-guaifenesin,,d03400
fenesindm,dextromethorphan-guaifenesin,,d03400
fenesindmir,dextromethorphan-guaifenesin,,d03400
fenex-dm,dextromethorphan-guaifenesin,,d03400
gbiddm,dextromethorphan-guaifenesin,,d03400
gani-tuss-dmnr,dextromethorphan-guaifenesin,,d03400
g-biddm,dextromethorphan-guaifenesin,,d03400
genatussdm,dextromethorphan-guaifenesin,,d03400
geri-tussindm,dextromethorphan-guaifenesin,,d03400
gg/dm,dextromethorphan-guaifenesin,,d03400
gg-dmsr,dextromethorphan-guaifenesin,,d03400
giltusscoughandchestcongestion,dextromethorphan-guaifenesin,,d03400
giltussdiabeticcoughandcold,dextromethorphan-guaifenesin,,d03400
glycotuss-dm,dextromethorphan-guaifenesin,,d03400
goodneighborpharmacytussindm,dextromethorphan-guaifenesin,,d03400
g-tron,dextromethorphan-guaifenesin,,d03400
guaiasorbcoughmedicine,dextromethorphan-guaifenesin,,d03400
guaiasorbdm,dextromethorphan-guaifenesin,,d03400
guai-dex,dextromethorphan-guaifenesin,,d03400
guaifendm,dextromethorphan-guaifenesin,,d03400
guaifendm,dextromethorphan-guaifenesin,,d03400
guaifenesindm,dextromethorphan-guaifenesin,,d03400
guaifenesindm,dextromethorphan-guaifenesin,,d03400
guaifenesindmnr,dextromethorphan-guaifenesin,,d03400
guaifenesindmsr,dextromethorphan-guaifenesin,,d03400
guaifenexdm,dextromethorphan-guaifenesin,,d03400
guiacoughdm,dextromethorphan-guaifenesin,,d03400
guiadrinedm,dextromethorphan-guaifenesin,,d03400
guiatcleardm,dextromethorphan-guaifenesin,,d03400
guiatussclear,dextromethorphan-guaifenesin,,d03400
guiatussdm,dextromethorphan-guaifenesin,,d03400
guiatussin-dm,dextromethorphan-guaifenesin,,d03400
g-zyncof,dextromethorphan-guaifenesin,,d03400
halotussindm,dextromethorphan-guaifenesin,,d03400
halotussindmsugarfree,dextromethorphan-guaifenesin,,d03400
httussdm,dextromethorphan-guaifenesin,,d03400
humibidcs,dextromethorphan-guaifenesin,,d03400
humibiddmpediatric,dextromethorphan-guaifenesin,,d03400
humibiddm(obsolete),dextromethorphan-guaifenesin,,d03400
humigendm,dextromethorphan-guaifenesin,,d03400
hydro-tussdm,dextromethorphan-guaifenesin,,d03400
iobiddm,dextromethorphan-guaifenesin,,d03400
iofen-dmnf,dextromethorphan-guaifenesin,,d03400
iophendm,dextromethorphan-guaifenesin,,d03400
iophendm,dextromethorphan-guaifenesin,,d03400
iophendmnr,dextromethorphan-guaifenesin,,d03400
iophendmnr,dextromethorphan-guaifenesin,,d03400
kindermedkids'coughandcongestion,dextromethorphan-guaifenesin,,d03400
kitalatos,dextromethorphan-guaifenesin,,d03400
kolephringg/dm,dextromethorphan-guaifenesin,,d03400
lotussindm,dextromethorphan-guaifenesin,,d03400
mastussindm,dextromethorphan-guaifenesin,,d03400
maxtussincough+chestcongestiondm,dextromethorphan-guaifenesin,,d03400
maxtussincough+chestcongestiondmsugarfree,dextromethorphan-guaifenesin,,d03400
maximumstrengthmucusdm,dextromethorphan-guaifenesin,,d03400
maxi-tussdm,dextromethorphan-guaifenesin,,d03400
mindaldm,dextromethorphan-guaifenesin,,d03400
mintabdm,dextromethorphan-guaifenesin,,d03400
monafeddm,dextromethorphan-guaifenesin,,d03400
mucinexchildren'scough,dextromethorphan-guaifenesin,,d03400
mucinexchildren'scoughmini-melts,dextromethorphan-guaifenesin,,d03400
mucinexchildren'sfreefromcoughandmucus,dextromethorphan-guaifenesin,,d03400
mucinexcoughandchestcongestion,dextromethorphan-guaifenesin,,d03400
mucinexdm,dextromethorphan-guaifenesin,,d03400
mucinexdmmaximumstrength,dextromethorphan-guaifenesin,,d03400
mucinexfast-maxdmmax,dextromethorphan-guaifenesin,,d03400
mucobiddm,dextromethorphan-guaifenesin,,d03400
muco-fen800dm,dextromethorphan-guaifenesin,,d03400
muco-fendm,dextromethorphan-guaifenesin,,d03400
mucusdm,dextromethorphan-guaifenesin,,d03400
mucusreliefcoughchildren's,dextromethorphan-guaifenesin,,d03400
mucusreliefdm,dextromethorphan-guaifenesin,,d03400
mucusreliefdmcough,dextromethorphan-guaifenesin,,d03400
mucus-dmmaximumstrength,dextromethorphan-guaifenesin,,d03400
mytussindm,dextromethorphan-guaifenesin,,d03400
naldecondxliquigel,dextromethorphan-guaifenesin,,d03400
naldeconseniordx,dextromethorphan-guaifenesin,,d03400
nalspanseniordx,dextromethorphan-guaifenesin,,d03400
orgadin-tussdm,dextromethorphan-guaifenesin,,d03400
pecgendmx,dextromethorphan-guaifenesin,,d03400
phanatuss,dextromethorphan-guaifenesin,,d03400
phlemex,dextromethorphan-guaifenesin,,d03400
q-biddm,dextromethorphan-guaifenesin,,d03400
q-tussindm,dextromethorphan-guaifenesin,,d03400
recofend,dextromethorphan-guaifenesin,,d03400
recofenplus,dextromethorphan-guaifenesin,,d03400
relaconlax,dextromethorphan-guaifenesin,,d03400
respa-dm,dextromethorphan-guaifenesin,,d03400
rhinosyn-dmx,dextromethorphan-guaifenesin,,d03400
ri-tussindm,dextromethorphan-guaifenesin,,d03400
robafendm,dextromethorphan-guaifenesin,,d03400
robafendmclear,dextromethorphan-guaifenesin,,d03400
robafendmcough,dextromethorphan-guaifenesin,,d03400
robafendmcoughandchestcongestion,dextromethorphan-guaifenesin,,d03400
robafendmmax,dextromethorphan-guaifenesin,,d03400
robafendmpeakcoldsugar-freecoughpluschestcongestion,dextromethorphan-guaifenesin,,d03400
robichemdm,dextromethorphan-guaifenesin,,d03400
robitussincough+chestcongestiondm,dextromethorphan-guaifenesin,,d03400
robitussincough+chestcongestiondmmaximumstrength,dextromethorphan-guaifenesin,,d03400
robitussincough+chestcongestiondmpeakcold,dextromethorphan-guaifenesin,,d03400
robitussincough+chestcongestiondmpeakcoldsugar-free,dextromethorphan-guaifenesin,,d03400
robitussincoughandcongestion,dextromethorphan-guaifenesin,,d03400
robitussincoughandcongestiondmmax,dextromethorphan-guaifenesin,,d03400
robitussincough+chestcongdm,dextromethorphan-guaifenesin,,d03400
robitussindm(obsolete),dextromethorphan-guaifenesin,,d03400
robitussindminfantdrops,dextromethorphan-guaifenesin,,d03400
robitussindmsugarfree,dextromethorphan-guaifenesin,,d03400
robitussindmtogo,dextromethorphan-guaifenesin,,d03400
robitussinmaxstrength12hourcoughandmucusrelief,dextromethorphan-guaifenesin,,d03400
robitussinpeakcoldmaxstrengthcough+chestcongestiondm,dextromethorphan-guaifenesin,,d03400
robitussin-sf,dextromethorphan-guaifenesin,,d03400
ru-tuss800dm,dextromethorphan-guaifenesin,,d03400
safetussin30dm,dextromethorphan-guaifenesin,,d03400
safetussindm,dextromethorphan-guaifenesin,,d03400
scot-tussindm,dextromethorphan-guaifenesin,,d03400
scot-tussinsenior,dextromethorphan-guaifenesin,,d03400
siltussindm,dextromethorphan-guaifenesin,,d03400
siltussindmdascoughformula,dextromethorphan-guaifenesin,,d03400
siltussin-dm,dextromethorphan-guaifenesin,,d03400
siltussin-dmdas-na,dextromethorphan-guaifenesin,,d03400
siltussin-dmdas-namaximumstrength,dextromethorphan-guaifenesin,,d03400
simuc-dm,dextromethorphan-guaifenesin,,d03400
sorbugennr,dextromethorphan-guaifenesin,,d03400
s-packdm,dextromethorphan-guaifenesin,,d03400
sudaldm,dextromethorphan-guaifenesin,,d03400
sunmarktussindmcoughandchestcongestion,dextromethorphan-guaifenesin,,d03400
su-tussdm,dextromethorphan-guaifenesin,,d03400
tabtussindm,dextromethorphan-guaifenesin,,d03400
tolu-seddm,dextromethorphan-guaifenesin,,d03400
tourodm,dextromethorphan-guaifenesin,,d03400
