DRUG_NAME_UCASE,DRUG_ID
DEXTROMETHORPHAN-HEXYLRESORCINOL,d09859
BENZOCAINE-MENTHOL TOPICAL,d07306
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d05778
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
GUAIFENESIN,d00797
GUAIFENESIN,d00797
GUAIFENESIN,d00797
OXYMETAZOLINE NASAL,d00772
ACETAMINOPHEN/DEXTROMETHORPHAN/TRIPROLIDINE,d09558
ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE/TRIPROLIDINE,d09559
ACETAMINOPHEN/DEXTROMETHORPHAN/TRIPROLIDINE,d09558
ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE/TRIPROLIDINE,d09559
ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE/TRIPROLIDINE,d09559
ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE/TRIPROLIDINE,d09559
ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE/TRIPROLIDINE,d09559
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE/TRIPROLIDINE,d09671
ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE,d05583
ACETAMINOPHEN/DIPHENHYDRAMINE/GUAIFENESIN/PHENYLEPHRINE,d09675
ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,d05544
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/GUAIFENESIN/PHENYLEPHRINE,d08419
OXYMETAZOLINE NASAL,d00772
OXYMETAZOLINE NASAL,d00772
ACETAMINOPHEN/DIPHENHYDRAMINE/PHENYLEPHRINE,d05654
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/OXYMETAZOLINE/PHENYLEPHRINE,d09674
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d05778
ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,d05544
ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,d05544
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d05778
OXYMETAZOLINE NASAL,d00772
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN,d00797
GUAIFENESIN,d00797
GUAIFENESIN,d00797
GUAIFENESIN,d00797
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN,d00797
ACETYLCYSTEINE,d00762
ACETYLCYSTEINE,d00762
GUAIFENESIN,d00797
GUAIFENESIN,d00797
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN,d00797
GUAIFENESIN,d00797
ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,d05544
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d05778
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN,d00797
GUAIFENESIN,d00797
GUAIFENESIN-PHENYLEPHRINE,d03381
GUAIFENESIN-PHENYLEPHRINE,d03381
ACETAMINOPHEN/GUAIFENESIN/PHENYLEPHRINE,d05544
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN,d00797
AMINOPHYLLINE/EPHEDRINE/PB/K IODIDE,d03286
AMINOPHYLLINE/EPHEDRINE/GUAIFENESIN/PB,d03285
AMINOPHYLLINE-GUAIFENESIN,d03274
LUSUTROMBOPAG,d08854
DRONEDARONE,d07458
TRACE ELEMENTS,d03718
TRACE ELEMENTS WITH SELENIUM,d03719
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH MINERALS,d03145
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
MULTIVITAMIN WITH FLUORIDE,d03143
MULTIVITAMIN WITH IRON AND FLUORIDE,d03660
MULTIVITAMIN,d03140
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN,d03140
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN,d03140
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH IRON,d03141
"MULTIVITAMIN, PRENATAL",d03148
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH MINERALS,d03145
GADOBENATE DIMEGLUMINE,d05428
PHENIRAMINE/PPA/PHENYLTOLOXAMINE/PYRILAMINE,d03308
BROMPHENIRAMINE/DEXTROMETHORPHAN/PPA,d03372
PHENIRAMINE/PPA/PHENYLTOLOXAMINE/PYRILAMINE,d03308
PHENIRAMINE/PPA/PHENYLTOLOXAMINE/PYRILAMINE,d03308
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
INTRAVENOUS ELECTROLYTE SOLUTION,d03725
INTRAVENOUS ELECTROLYTE SOLUTION,d03725
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
TRACE ELEMENTS,d03718
TRACE ELEMENTS,d03718
TRACE ELEMENTS,d03718
MULTIVITAMIN,d03140
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH IRON,d03141
ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05757
ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03347
ACETAMINOPHEN/DEXTROMETHORPHAN/PHENYLEPHRINE,d05583
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSE,d03349
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE,d05366
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE,d05366
ACETAMINOPHEN/DIPHENHYDRAMINE/PHENYLEPHRINE,d05654
"SKIN TEST ANTIGENS, MULTIPLE",d01179
TRACE ELEMENTS,d03718
TRACE ELEMENTS,d03718
TRACE ELEMENTS,d03718
TRACE ELEMENTS WITH SELENIUM,d03719
TRACE ELEMENTS WITH SELENIUM,d03719
MULTIVITAMIN,d03140
MULTIVITAMIN,d03140
MULTIVITAMIN WITH FLUORIDE,d03143
MULTIVITAMIN WITH FLUORIDE,d03143
MULTIVITAMIN WITH IRON AND FLUORIDE,d03660
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH FLUORIDE,d03143
TRACE ELEMENTS (COPPER/MANGANESE/SELENIUM/ZINC),d09821
MUMPS SKIN TEST ANTIGEN,d01178
MUMPS VIRUS VACCINE,d01161
MUPIROCIN TOPICAL,d01267
MUPIROCIN TOPICAL,d01267
MINERAL OIL,d01019
MINERAL OIL,d01019
CARBAMIDE PEROXIDE OTIC,d03990
CARBAMIDE PEROXIDE OTIC,d03990
OCULAR LUBRICANT,d03768
POVIDONE-TETRAHYDROZOLINE OPHTHALMIC,d05459
"SODIUM CHLORIDE, HYPERTONIC, OPHTHALMIC",d03898
OCULAR LUBRICANT,d03768
PHENYLEPHRINE-SCOPOLAMINE OPHTHALMIC,d03522
MENTHOL-METHYL SALICYLATE TOPICAL,d03669
BACLOFEN TOPICAL,d10159
ALPROSTADIL,d01387
MECHLORETHAMINE,d01339
MITOMYCIN,d00305
BEVACIZUMAB,d05214
MULTIVITAMIN WITH FLUORIDE,d03143
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
LEVONORGESTREL,d00557
LEVONORGESTREL,d00557
MULTIVITAMIN WITH MINERALS,d03145
METRELEPTIN,d08243
ETHAMBUTOL,d00068
MULTIVITAMIN WITH MINERALS,d03145
MICAFUNGIN,d05487
OCTREOTIDE,d00370
NYSTATIN-TRIAMCINOLONE TOPICAL,d03562
CLOTRIMAZOLE TOPICAL,d04395
CLOTRIMAZOLE TOPICAL,d04395
CLOTRIMAZOLE TOPICAL,d04395
CLOTRIMAZOLE,d01236
CLOTRIMAZOLE TOPICAL,d04395
BUTOCONAZOLE TOPICAL,d01234
CLOTRIMAZOLE TOPICAL,d04395
CLOTRIMAZOLE TOPICAL,d04395
PHENYLEPHRINE-PYRILAMINE NASAL,d03270
NEOMYCIN,d00312
NEOMYCIN TOPICAL,d03224
NEOMYCIN TOPICAL,d03224
PHENOL TOPICAL,d03664
BACITRACIN/NEOMYCIN/POLYMYXIN B/PRAMOXINE TOPICAL,d04430
BACITRACIN/LIDOCAINE/NEOMYCIN/POLYMYXIN B TOP,d03550
BACITRACIN/NEOMYCIN/POLYMYXIN B TOPICAL,d03524
NYSTATIN-TRIAMCINOLONE TOPICAL,d03562
UNDECYLENIC ACID TOPICAL,d03686
RIFABUTIN,d01097
TOLNAFTATE TOPICAL,d01274
NYSTATIN-TRIAMCINOLONE TOPICAL,d03562
NYSTATIN-TRIAMCINOLONE TOPICAL,d03562
NYSTATIN-TRIAMCINOLONE TOPICAL,d03562
MYCOPHENOLATE MOFETIL,d03839
MYCOPHENOLIC ACID,d05217
NYSTATIN,d01233
NYSTATIN,d01233
NYSTATIN TOPICAL,d04399
NYSTATIN-TRIAMCINOLONE TOPICAL,d03562
TOLNAFTATE TOPICAL,d01274
AMPHETAMINE-DEXTROAMPHETAMINE,d04035
GUAIFENESIN-PHENYLEPHRINE,d03381
PHENYLEPHRINE OPHTHALMIC,d04135
TROPICAMIDE OPHTHALMIC,d01200
TROPICAMIDE OPHTHALMIC,d01200
CYCLOPENTOLATE/PHENYLEPHRINE/TROPICAMIDE OPHTHALMIC,d08794
KETOROLAC/PHENYLEPHRINE/PROPARACAINE/TROPICAMIDE OPHTHALMIC,d09123
ERYTHROMYCIN,d00046
IOHEXOL,d01456
PSEUDOEPHEDRINE,d00769
ESTRADIOL/NORETHINDRONE/RELUGOLIX,d09758
MULTIVITAMIN WITH IRON,d03141
MYCOPHENOLIC ACID,d05217
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ACETAMINOPHEN/BUTALBITAL/CAFFEINE,d03455
ACETAMINOPHEN-PHENYLEPHRINE,d03923
MYCOPHENOLATE MOFETIL,d03839
DEXTROMETHORPHAN/PHENYLEPHRINE/PYRILAMINE,d03371
CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,d03313
MULTIVITAMIN WITH IRON,d03141
FERROUS SULFATE,d03824
MULTIVITAMIN WITH IRON AND FLUORIDE,d03660
METOLAZONE,d00299
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
FAMOTIDINE,d00141
CALCIUM CARBONATE,d00425
CALCIUM CARBONATE/MAGNESIUM HYDROXIDE/SIMETHICONE,d05379
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
SIMETHICONE,d01027
SIMETHICONE,d01027
SIMETHICONE,d01027
SIMETHICONE,d01027
SIMETHICONE,d01027
SIMETHICONE,d01027
CALCIUM CARBONATE-MAGNESIUM HYDROXIDE,d04290
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
CALCIUM CARBONATE/MAGNESIUM HYDROXIDE/SIMETHICONE,d05379
CALCIUM CARBONATE-MAGNESIUM HYDROXIDE,d04290
CALCIUM CARBONATE/MAGNESIUM HYDROXIDE/SIMETHICONE,d05379
ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE,d03474
CALCIUM CARBONATE-MAGNESIUM HYDROXIDE,d04290
SIMETHICONE,d01027
BUSULFAN,d00183
SIMETHICONE,d01027
MULTIVITAMIN WITH MINERALS,d03145
HYDROXYUREA,d01373
GEMTUZUMAB OZOGAMICIN,d04540
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
RIMABOTULINUMTOXINB,d04739
GOLD SODIUM THIOMALATE,d00250
ADENOSINE,d00164
TROLAMINE SALICYLATE TOPICAL,d03884
TROLAMINE SALICYLATE TOPICAL,d03884
ORPHENADRINE,d00966
ISOTRETINOIN,d01245
MULTIVITAMIN WITH MINERALS,d03145
TETROFOSMIN,d06761
BENZOCAINE/CHLOROXYLENOL/HYDROCORTISONE OTIC,d07511
ALGLUCOSIDASE ALFA,d05787
BROMPHENIRAMINE/CODEINE/PHENYLPROPANOLAMINE,d03367
BROMPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03368
BROMPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03368
BROMPHENIRAMINE-PHENYLPROPANOLAMINE,d03302
MINOCYCLINE,d00110
MIRABEGRON,d07876
MIRABEGRON,d07876
PRIMIDONE,d00352
SIMETHICONE,d01027
AMBENONIUM,d01420
CROFELEMER,d07940
GUAIFENESIN/PHENYLEPHRINE/PPA,d03383
HYDROCORTISONE/HYDROQUINONE/TRETINOIN TOPICAL,d07527
NYSTATIN-TRIAMCINOLONE TOPICAL,d03562
GUAIFENESIN,d00797
CODEINE-GUAIFENESIN,d03393
CODEINE/GUAIFENESIN/PSEUDOEPHEDRINE,d03398
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
MULTIVITAMIN WITH MINERALS,d03145
LACTIC ACID-NIACINAMIDE TOPICAL,d09987
INSULIN REGULAR,d04369
ETHINYL ESTRADIOL-LEVONORGESTREL,d03242
METHAZOLAMIDE,d00640
MICONAZOLE TOPICAL,d03195
MICONAZOLE TOPICAL,d03195
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
ASCORBIC ACID,d00426
NYSTATIN-TRIAMCINOLONE TOPICAL,d03562
HEPATITIS B IMMUNE GLOBULIN,d01136
NABUMETONE,d00310
ACETYLCYSTEINE,d00762
ACETYLCYSTEINE,d00762
CARBINOXAMINE/METHSCOPOLAMINE/PSEUDOEPHEDRINE,d04794
NADOLOL,d00018
NAPHAZOLINE OPHTHALMIC,d00771
NAFCILLIN,d00029
NAFCILLIN,d00029
FLUORIDE,d00428
FLUORIDE TOPICAL,d04397
FLUORIDE TOPICAL,d04397
FLUORIDE TOPICAL,d04397
NAFTIFINE TOPICAL,d01277
NAFTIFINE TOPICAL,d01277
NAFTIFINE TOPICAL,d01277
GALSULFASE,d05634
NALBUPHINE,d00839
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
DEXTROMETHORPHAN-GUAIFENESIN,d03400
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
DEXTROMETHORPHAN-GUAIFENESIN,d03400
CODEINE/GUAIFENESIN/PHENYLPROPANOLAMINE,d03407
DEXTROMETHORPHAN/GUAFENESIN/PPA,d03411
DEXTROMETHORPHAN/GUAFENESIN/PPA,d03411
DEXTROMETHORPHAN/GUAFENESIN/PPA,d03411
GUAIFENESIN-PHENYLPROPANOLAMINE,d03382
GUAIFENESIN,d00797
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
DEXTROMETHORPHAN/GUAFENESIN/PPA,d03411
DEXTROMETHORPHAN/GUAFENESIN/PPA,d03411
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,d03313
BROMPHENIRAMINE-CODEINE,d07401
GUAIFENESIN/HYDROCODONE/PSEUDOEPHEDRINE,d03404
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLTOLOXAMINE,d03306
HYDROCODONE-PHENYLEPHRINE,d04152
BROMPHENIRAMINE-PSEUDOEPHEDRINE,d03301
BROMPHENIRAMINE-PSEUDOEPHEDRINE,d03301
FENOPROFEN,d00026
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
NALIDIXIC ACID,d00157
NAFCILLIN,d00029
NALMEFENE,d03834
ACETAMINOPHEN-OXYCODONE,d03431
NALOXONE-PENTAZOCINE,d03676
NALOXONE,d00311
NALOXONE,d00311
NALOXONE,d00311
DEXTROMETHORPHAN/GUAFENESIN/PPA,d03411
DEXTROMETHORPHAN/GUAFENESIN/PPA,d03411
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
CHLORPHENIRAMINE/PE/PPA/PHENYLTOLOXAMINE,d03310
DEXTROMETHORPHAN-GUAIFENESIN,d03400
NALTREXONE,d01406
NALTREXONE,d01406
MEMANTINE,d04899
MEMANTINE,d04899
DONEPEZIL-MEMANTINE,d08337
DONEPEZIL-MEMANTINE,d08337
NANDROLONE,d00568
NANDROLONE,d00568
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
LIDOCAINE-MUPIROCIN TOPICAL,d09988
NAPHAZOLINE-PHENIRAMINE OPHTHALMIC,d03520
NAPHAZOLINE NASAL,d04147
NAPHAZOLINE OPHTHALMIC,d00771
NAPHAZOLINE OPHTHALMIC,d00771
NAPHAZOLINE OPHTHALMIC,d00771
NAPHAZOLINE OPHTHALMIC,d00771
NAPHAZOLINE-PHENIRAMINE OPHTHALMIC,d03520
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN,d00019
NAPROXEN-SUMATRIPTAN,d07130
TRICHLORMETHIAZIDE,d00646
NARATRIPTAN,d04285
NALOXONE,d00311
NALOXONE,d00311
GUAIFENESIN-HYDROCODONE,d03396
PHENELZINE,d00883
GUAIFENESIN-PHENYLEPHRINE,d03381
GUAIFENESIN/HYDROCODONE/PHENYLEPHRINE,d03403
ROPIVACAINE,d04051
ROPIVACAINE,d04051
ROPIVACAINE,d04051
ACETAMINOPHEN-OXYCODONE,d03431
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
TRIAMCINOLONE NASAL,d04233
TRIAMCINOLONE NASAL,d04233
TRIAMCINOLONE NASAL,d04233
BROMPHENIRAMINE,d00785
GUAIFENESIN-PHENYLPROPANOLAMINE,d03382
OXYMETAZOLINE NASAL,d00772
OXYMETAZOLINE NASAL,d00772
PSEUDOEPHEDRINE,d00769
PSEUDOEPHEDRINE,d00769
OXYMETAZOLINE NASAL,d00772
PHENYLEPHRINE,d00704
BROMPHENIRAMINE-PSEUDOEPHEDRINE,d03301
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
PHENYLEPHRINE NASAL,d04186
OXYMETAZOLINE NASAL,d00772
OXYMETAZOLINE NASAL,d00772
SODIUM CHLORIDE NASAL,d04242
SODIUM CHLORIDE NASAL,d04242
OXYMETAZOLINE NASAL,d00772
SODIUM CHLORIDE NASAL,d04242
PHENYLEPHRINE NASAL,d04186
OXYMETAZOLINE NASAL,d00772
OXYMETAZOLINE NASAL,d00772
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
SODIUM CHLORIDE NASAL,d04242
CROMOLYN NASAL,d04394
CROMOLYN NASAL,d04394
CROMOLYN NASAL,d04394
FLUNISOLIDE NASAL,d04279
FLUNISOLIDE NASAL,d04279
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
CHLORPHENIRAMINE/HYDROCODONE/PHENYLEPHRINE,d03361
CYANOCOBALAMIN,d00413
GUAIFENESIN-PHENYLEPHRINE,d03381
GUAIFENESIN-PHENYLEPHRINE,d03381
OXYMETAZOLINE NASAL,d00772
PSEUDOEPHEDRINE,d00769
CHLORPHENIRAMINE-PHENYLEPHRINE,d03300
CHLORPHENIRAMINE-PHENYLEPHRINE,d03300
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d03369
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d03369
MOMETASONE NASAL,d04223
MOMETASONE NASAL,d04223
PHENYLEPHRINE,d00704
PHENYLEPHRINE,d00704
CHLORCYCLIZINE-PSEUDOEPHEDRINE,d07811
PHENYLEPHRINE-THONZYLAMINE,d08091
CHLORCYCLIZINE/CODEINE/PHENYLEPHRINE,d07689
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
NATAMYCIN OPHTHALMIC,d01213
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
DIENOGEST-ESTRADIOL,d06272
NATEGLINIDE,d04743
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
TESTOSTERONE,d00558
PARATHYROID HORMONE,d06650
NESIRITIDE,d04763
SPINOSAD TOPICAL,d07739
MULTIVITAMIN WITH MINERALS,d03145
MELATONIN,d04058
MULTIVITAMIN,d03140
5-HYDROXYTRYPTOPHAN/MELATONIN/PYRIDOXINE,d10031
MELATONIN-PYRIDOXINE,d09838
CALCIUM/MELATONIN/PYRIDOXINE,d08269
MELATONIN-PYRIDOXINE,d09838
MAGNESIUM CITRATE,d01008
OMEGA-3 POLYUNSATURATED FATTY ACIDS,d00497
ASCORBIC ACID,d00426
S-ADENOSYLMETHIONINE,d04524
MULTIVITAMIN WITH MINERALS,d03145
ASCORBIC ACID/CHOLECALCIFEROL/ELDERBERRY/MELATONIN/ZINC CITRATE,d10076
CALCIUM CARBONATE/MELATONIN/VALERIAN/VITAMIN E,d10041
MULTIVITAMIN WITH MINERALS,d03145
MELATONIN,d04058
OCULAR LUBRICANT,d03768
"EMOLLIENTS, TOPICAL",d03770
PSYLLIUM,d01018
PSYLLIUM,d01018
PSYLLIUM,d01018
"EMOLLIENTS, TOPICAL",d03770
SENNA,d01013
OCULAR LUBRICANT,d03768
THYROID DESICCATED,d00655
PSYLLIUM,d01018
PSYLLIUM,d01018
POLYETHYLENE GLYCOL 3350,d05350
SODIUM BIPHOSPHATE-SODIUM PHOSPHATE,d04160
MULTIVITAMIN WITH MINERALS,d03145
BREWER'S YEAST,d05748
LUTEIN,d06848
MELATONIN,d04058
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
BIFIDOBACTERIUM-LACTOBACILLUS,d07400
OMEGA-3 POLYUNSATURATED FATTY ACIDS,d00497
PETROLATUM TOPICAL,d03641
VITAMIN A AND D TOPICAL,d03136
BREWER'S YEAST,d05748
CASCARA SAGRADA,d01010
OCULAR LUBRICANT,d03768
"EMOLLIENTS, TOPICAL",d03770
MENTHOL TOPICAL,d03665
THYROID DESICCATED,d00655
BENDROFLUMETHIAZIDE,d00641
BENDROFLUMETHIAZIDE,d00641
PHOSPHORATED CARBOHYDRATE SOLUTION,d02373
PHOSPHORATED CARBOHYDRATE SOLUTION,d02373
PHOSPHORATED CARBOHYDRATE SOLUTION,d02373
PHOSPHORATED CARBOHYDRATE SOLUTION,d02373
THIOTHIXENE,d00391
HYDROQUINONE TOPICAL,d01319
"MULTIVITAMIN, PRENATAL",d03148
VINORELBINE,d03810
BENZOCAINE-TRIMETHOBENZAMIDE,d04151
MIDAZOLAM,d00301
GUAIFENESIN-PHENYLEPHRINE,d03381
GUAIFENESIN/HYDROCODONE/PHENYLEPHRINE,d03403
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
BROMPHENIRAMINE,d00785
TOBRAMYCIN,d00069
